hiLocus	iLocus	Species	Protein
HILC-1099	HsalILC-14227	Hsal	XP_011143225.1
HILC-1099	PcanILC-01072	Pcan	XP_014611767.1
HILC-1099	PdomILC-07431	Pdom	XP_015178487.1
HILC-1099	NvitILC-12919	Nvit	XP_008201884.1
HILC-1100	Amh3ILC-13350	Amh3	XP_026300553.1
HILC-1100	BterILC-09995	Bter	XP_012170833.1
HILC-1100	CfloILC-08071	Cflo	XP_011252909.1
HILC-1100	HsalILC-04046	Hsal	XP_019701214.1
HILC-1100	PcanILC-03516	Pcan	XP_014598930.1
HILC-1100	PdomILC-03519	Pdom	XP_015172483.1
HILC-1100	NvitILC-23112	Nvit	XP_016845013.1
HILC-1101	Amh3ILC-02970	Amh3	XP_624420.3
HILC-1101	BterILC-13778	Bter	XP_012174368.1
HILC-1101	CfloILC-02180	Cflo	XP_019884487.1
HILC-1101	HsalILC-15457	Hsal	XP_011144268.1
HILC-1101	PcanILC-13280	Pcan	XP_014613298.1
HILC-1101	PdomILC-11228	Pdom	XP_015184289.1
HILC-1101	NvitILC-06513	Nvit	XP_003427285.1
HILC-1102	Amh3ILC-01464	Amh3	XP_396944.4
HILC-1102	BterILC-00396	Bter	XP_012164755.1
HILC-1102	CfloILC-03589	Cflo	XP_011268877.1
HILC-1102	HsalILC-02352	Hsal	XP_011149614.1
HILC-1102	PcanILC-04549	Pcan	XP_014600551.1
HILC-1102	PdomILC-07339	Pdom	XP_015178407.1
HILC-1102	NvitILC-13619	Nvit	XP_008202419.1
HILC-1103	Amh3ILC-11207	Amh3	XP_006571899.1
HILC-1103	BterILC-08092	Bter	XP_012169454.1
HILC-1103	CfloILC-27209	Cflo	XP_011267799.1
HILC-1103	HsalILC-04948	Hsal	XP_011135100.1
HILC-1103	PcanILC-00353	Pcan	XP_014599394.1
HILC-1103	PdomILC-03391	Pdom	XP_015172475.1
HILC-1103	NvitILC-00284	Nvit	XP_016845656.1
HILC-1104	Amh3ILC-05602	Amh3	XP_623527.1
HILC-1104	BterILC-03421	Bter	XP_003395819.1
HILC-1104	CfloILC-17169	Cflo	XP_011260462.1
HILC-1104	HsalILC-18083	Hsal	XP_011146352.1
HILC-1104	PcanILC-08222	Pcan	XP_014606201.1
HILC-1104	PdomILC-13696	Pdom	XP_015187950.1
HILC-1104	NvitILC-09342	Nvit	XP_001604655.1
HILC-1105	Amh3ILC-04848	Amh3	XP_006567227.1
HILC-1105	BterILC-03239	Bter	XP_012163225.1
HILC-1105	CfloILC-09226	Cflo	XP_019882660.1
HILC-1105	HsalILC-16027	Hsal	XP_019698424.1
HILC-1105	PcanILC-03646	Pcan	XP_014599044.1
HILC-1105	PdomILC-03291	Pdom	XP_015172054.1
HILC-1105	NvitILC-07410	Nvit	XP_001604118.1
HILC-1106	Amh3ILC-09283	Amh3	XP_006560810.1
HILC-1106	BterILC-06451	Bter	XP_003397603.1
HILC-1106	CfloILC-20577	Cflo	XP_011262788.1
HILC-1106	HsalILC-14756	Hsal	XP_011143672.1
HILC-1106	PcanILC-06073	Pcan	XP_014602871.1
HILC-1106	PdomILC-05613	Pdom	XP_015175746.1
HILC-1106	NvitILC-00837	Nvit	XP_001604505.1
HILC-1107	Amh3ILC-11162	Amh3	XP_026299535.1
HILC-1107	BterILC-08126	Bter	XP_003399153.1
HILC-1107	CfloILC-18858	Cflo	XP_011261487.1
HILC-1107	HsalILC-04937	Hsal	XP_011135091.1
HILC-1107	PcanILC-05231	Pcan	XP_014601713.1
HILC-1107	PdomILC-05436	Pdom	XP_015175578.1
HILC-1107	NvitILC-02983	Nvit	XP_001607883.2
HILC-1108	Amh3ILC-13487	Amh3	XP_003249139.1
HILC-1108	BterILC-10751	Bter	XP_003400830.1
HILC-1108	CfloILC-27461	Cflo	XP_011268001.1
HILC-1108	HsalILC-21985	Hsal	XP_011149794.1
HILC-1108	PcanILC-02615	Pcan	XP_014616883.1
HILC-1108	PdomILC-10504	Pdom	XP_015183182.1
HILC-1108	NvitILC-07613	Nvit	XP_008216451.1
HILC-1109	Amh3ILC-05685	Amh3	XP_394584.4
HILC-1109	BterILC-03534	Bter	XP_012164244.1
HILC-1109	CfloILC-13334	Cflo	XP_011257417.1
HILC-1109	HsalILC-07856	Hsal	XP_011137377.1
HILC-1109	PcanILC-01831	Pcan	XP_014615775.1
HILC-1109	PdomILC-13984	Pdom	XP_015188390.1
HILC-1109	NvitILC-24428	Nvit	XP_001606464.1
HILC-1110	Amh3ILC-08338	Amh3	XP_003250132.2
HILC-1110	BterILC-05629	Bter	XP_012166277.1
HILC-1110	CfloILC-12152	Cflo	XP_011256311.1
HILC-1110	HsalILC-17341	Hsal	XP_011145809.1
HILC-1110	PcanILC-02292	Pcan	XP_014616396.1
HILC-1110	PdomILC-11458	Pdom	XP_015184654.1
HILC-1110	NvitILC-08401	Nvit	XP_016840029.1
HILC-1111	Amh3ILC-08433	Amh3	XP_006563923.1
HILC-1111	BterILC-05594	Bter	XP_012166244.1
HILC-1111	CfloILC-05779	Cflo	XP_011251083.1
HILC-1111	HsalILC-03418	Hsal	XP_011154183.1
HILC-1111	PcanILC-00094	Pcan	XP_014615086.1
HILC-1111	PdomILC-05861	Pdom	XP_015176205.1
HILC-1111	NvitILC-08338	Nvit	XP_001605729.1
HILC-1112	Amh3ILC-00800	Amh3	XP_393249.2
HILC-1112	BterILC-04620	Bter	XP_012165201.1
HILC-1112	CfloILC-13220	Cflo	XP_011257321.1
HILC-1112	HsalILC-18198	Hsal	XP_011146452.1
HILC-1112	PcanILC-02133	Pcan	XP_014616107.1
HILC-1112	PdomILC-02953	Pdom	XP_015171655.1
HILC-1112	NvitILC-01589	Nvit	XP_008210891.1
HILC-1113	Amh3ILC-04946	Amh3	XP_625077.3
HILC-1113	BterILC-03095	Bter	XP_012163362.1
HILC-1113	CfloILC-23938	Cflo	XP_011265490.1
HILC-1113	HsalILC-23919	Hsal	XP_011151484.1
HILC-1113	PcanILC-13375	Pcan	XP_014613419.1
HILC-1113	PdomILC-08826	Pdom	XP_015180819.1
HILC-1113	NvitILC-05714	Nvit	XP_001604141.1
HILC-1114	Amh3ILC-09613	Amh3	XP_016769674.2
HILC-1114	BterILC-06593	Bter	XP_003397771.1
HILC-1114	CfloILC-15058	Cflo	XP_011258683.1
HILC-1114	HsalILC-12189	Hsal	XP_011141344.1
HILC-1114	PcanILC-01131	Pcan	XP_014612318.1
HILC-1114	PdomILC-07370	Pdom	XP_015178562.1
HILC-1114	NvitILC-12078	Nvit	XP_001599683.1
HILC-1115	Amh3ILC-06070	Amh3	XP_395892.2
HILC-1115	BterILC-03657	Bter	XP_003395629.1
HILC-1115	CfloILC-10956	Cflo	XP_011255237.1
HILC-1115	HsalILC-02662	Hsal	XP_011152448.1
HILC-1115	PcanILC-07339	Pcan	XP_014604977.1
HILC-1115	PdomILC-04732	Pdom	XP_015174424.1
HILC-1115	NvitILC-11843	Nvit	XP_001599843.1
HILC-1116	Amh3ILC-08435	Amh3	XP_396554.4
HILC-1116	BterILC-05729	Bter	XP_003397078.1
HILC-1116	CfloILC-19138	Cflo	XP_019884117.1
HILC-1116	HsalILC-01326	Hsal	XP_019697526.1
HILC-1116	PcanILC-03559	Pcan	XP_014598869.1
HILC-1116	PdomILC-03161	Pdom	XP_015171923.1
HILC-1116	NvitILC-11434	Nvit	XP_008204753.1
HILC-1117	Amh3ILC-15007	Amh3	XP_006563705.1
HILC-1117	BterILC-10891	Bter	XP_003400984.1
HILC-1117	CfloILC-07613	Cflo	XP_011252467.1
HILC-1117	HsalILC-06559	Hsal	XP_019696113.1
HILC-1117	PcanILC-13852	Pcan	XP_014614083.1
HILC-1117	PdomILC-01853	Pdom	XP_015190627.1
HILC-1117	NvitILC-12803	Nvit	XP_016842356.1
HILC-1118	Amh3ILC-01973	Amh3	XP_624811.3
HILC-1118	BterILC-01052	Bter	XP_003393632.1
HILC-1118	CfloILC-23441	Cflo	XP_011265154.1
HILC-1118	HsalILC-16526	Hsal	XP_011145134.1
HILC-1118	PcanILC-13743	Pcan	XP_014613904.1
HILC-1118	PdomILC-14516	Pdom	XP_015188995.1
HILC-1118	NvitILC-18320	Nvit	XP_008209116.1
HILC-1119	Amh3ILC-07243	Amh3	XP_392925.3
HILC-1119	BterILC-05808	Bter	XP_012166473.1
HILC-1119	CfloILC-12078	Cflo	XP_011256182.1
HILC-1119	HsalILC-12940	Hsal	XP_011141882.1
HILC-1119	PcanILC-10453	Pcan	XP_014609650.1
HILC-1119	PdomILC-03630	Pdom	XP_015172580.1
HILC-1119	NvitILC-23080	Nvit	XP_008216887.1
HILC-1120	Amh3ILC-06607	Amh3	XP_026297302.1
HILC-1120	BterILC-04281	Bter	XP_012164818.1
HILC-1120	CfloILC-18801	Cflo	XP_011261426.1
HILC-1120	HsalILC-11680	Hsal	XP_019697413.1
HILC-1120	PcanILC-04055	Pcan	XP_014599656.1
HILC-1120	PdomILC-08660	Pdom	XP_015180372.1
HILC-1120	NvitILC-17991	Nvit	XP_001602552.2
HILC-1121	Amh3ILC-07756	Amh3	XP_006568411.1
HILC-1121	BterILC-05073	Bter	XP_012165721.1
HILC-1121	CfloILC-21232	Cflo	XP_019884472.1
HILC-1121	HsalILC-02236	Hsal	XP_011148344.1
HILC-1121	PcanILC-13146	Pcan	XP_014613098.1
HILC-1121	PdomILC-00420	Pdom	XP_015173226.1
HILC-1121	NvitILC-02659	Nvit	XP_016837936.1
HILC-1122	Amh3ILC-09280	Amh3	XP_026298445.1
HILC-1122	BterILC-06450	Bter	XP_020720429.1
HILC-1122	CfloILC-20578	Cflo	XP_011262785.1
HILC-1122	HsalILC-19412	Hsal	XP_011147572.1
HILC-1122	PcanILC-06075	Pcan	XP_014602886.1
HILC-1122	PdomILC-05610	Pdom	XP_015175745.1
HILC-1122	NvitILC-00703	Nvit	XP_016836496.1
HILC-1123	Amh3ILC-13681	Amh3	XP_396879.3
HILC-1123	BterILC-10664	Bter	XP_003400726.1
HILC-1123	CfloILC-22193	Cflo	XP_011264002.1
HILC-1123	HsalILC-10639	Hsal	XP_011140021.1
HILC-1123	PcanILC-08911	Pcan	XP_014607237.1
HILC-1123	PdomILC-04872	Pdom	XP_015174855.1
HILC-1123	NvitILC-05617	Nvit	XP_003425939.1
HILC-1124	Amh3ILC-12256	Amh3	XP_026300111.1
HILC-1124	BterILC-11328	Bter	XP_003401453.1
HILC-1124	CfloILC-17624	Cflo	XP_011260781.1
HILC-1124	HsalILC-23949	Hsal	XP_011151511.1
HILC-1124	PcanILC-02466	Pcan	XP_014616587.1
HILC-1124	PdomILC-10653	Pdom	XP_015183482.1
HILC-1124	NvitILC-19032	Nvit	XP_016843959.1
HILC-1125	Amh3ILC-03170	Amh3	XP_026295193.1
HILC-1125	BterILC-02028	Bter	XP_020724261.1
HILC-1125	CfloILC-09747	Cflo	XP_011254229.1
HILC-1125	HsalILC-00083	Hsal	XP_011136200.1
HILC-1125	PcanILC-12429	Pcan	XP_014612177.1
HILC-1125	PdomILC-05173	Pdom	XP_015175207.1
HILC-1125	NvitILC-04837	Nvit	XP_001604483.1
HILC-1126	Amh3ILC-08665	Amh3	XP_393051.1
HILC-1126	BterILC-11953	Bter	XP_003401722.1
HILC-1126	CfloILC-00741	Cflo	XP_011251815.1
HILC-1126	HsalILC-02910	Hsal	XP_011153688.1
HILC-1126	PcanILC-11227	Pcan	XP_014610601.1
HILC-1126	PdomILC-13396	Pdom	XP_015187520.1
HILC-1126	NvitILC-01643	Nvit	XP_001603203.1
HILC-1127	Amh3ILC-06055	Amh3	XP_393586.1
HILC-1127	BterILC-03644	Bter	XP_003395640.1
HILC-1127	CfloILC-16708	Cflo	XP_011260017.1
HILC-1127	HsalILC-09919	Hsal	XP_011139252.1
HILC-1127	PcanILC-03252	Pcan	XP_014598276.1
HILC-1127	PdomILC-11566	Pdom	XP_015184707.1
HILC-1127	NvitILC-03343	Nvit	XP_016838201.1
HILC-1128	Amh3ILC-14872	Amh3	XP_026301047.1
HILC-1128	BterILC-11084	Bter	XP_003401071.1
HILC-1128	CfloILC-05172	Cflo	XP_011250630.1
HILC-1128	HsalILC-09273	Hsal	XP_011138684.2
HILC-1128	PcanILC-09342	Pcan	XP_014608014.1
HILC-1128	PdomILC-10829	Pdom	XP_015183685.1
HILC-1128	NvitILC-10395	Nvit	XP_008207132.1
HILC-1129	Amh3ILC-14996	Amh3	XP_026301295.1
HILC-1129	BterILC-10904	Bter	XP_012172008.1
HILC-1129	CfloILC-17158	Cflo	XP_011260445.1
HILC-1129	HsalILC-26221	Hsal	XP_011153166.1
HILC-1129	PcanILC-12390	Pcan	XP_014612128.1
HILC-1129	PdomILC-11642	Pdom	XP_015184898.1
HILC-1129	NvitILC-00516	Nvit	XP_016836835.1
HILC-1130	Amh3ILC-13784	Amh3	XP_026300721.1
HILC-1130	BterILC-10866	Bter	XP_003400961.1
HILC-1130	CfloILC-14017	Cflo	XP_011257897.1
HILC-1130	HsalILC-12031	Hsal	XP_011141236.1
HILC-1130	PcanILC-09886	Pcan	XP_014608798.1
HILC-1130	PdomILC-07296	Pdom	XP_015178209.1
HILC-1130	NvitILC-12483	Nvit	XP_008217959.1
HILC-1131	Amh3ILC-01254	Amh3	XP_006570867.1
HILC-1131	BterILC-00353	Bter	XP_012164333.1
HILC-1131	CfloILC-03548	Cflo	XP_011268825.1
HILC-1131	HsalILC-10162	Hsal	XP_011139456.1
HILC-1131	PcanILC-05819	Pcan	XP_014602466.1
HILC-1131	PdomILC-11282	Pdom	XP_015184434.1
HILC-1131	NvitILC-00681	Nvit	XP_016840767.1
HILC-1132	Amh3ILC-05683	Amh3	XP_392374.4
HILC-1132	BterILC-03531	Bter	XP_020718604.1
HILC-1132	CfloILC-18901	Cflo	XP_011261544.1
HILC-1132	HsalILC-07855	Hsal	XP_011137375.1
HILC-1132	PcanILC-01829	Pcan	XP_014615790.1
HILC-1132	PdomILC-13986	Pdom	XP_015188387.1
HILC-1132	NvitILC-24430	Nvit	XP_008214817.1
HILC-1133	Amh3ILC-15053	Amh3	XP_026301296.1
HILC-1133	BterILC-11570	Bter	XP_020722463.1
HILC-1133	CfloILC-07090	Cflo	XP_011252037.1
HILC-1133	HsalILC-03679	Hsal	XP_011154437.1
HILC-1133	PcanILC-00497	Pcan	XP_014601740.1
HILC-1133	PdomILC-06150	Pdom	XP_015176942.1
HILC-1133	NvitILC-09841	Nvit	XP_016840460.1
HILC-1134	Amh3ILC-08578	Amh3	XP_016769151.1
HILC-1134	BterILC-11865	Bter	XP_003401835.1
HILC-1134	CfloILC-11049	Cflo	XP_011255313.1
HILC-1134	HsalILC-17916	Hsal	XP_011146189.1
HILC-1134	PcanILC-01537	Pcan	XP_014615266.1
HILC-1134	PdomILC-12558	Pdom	XP_015186256.1
HILC-1134	NvitILC-23373	Nvit	XP_001608116.1
HILC-1135	Amh3ILC-13151	Amh3	XP_006560460.1
HILC-1135	BterILC-09616	Bter	XP_012170708.1
HILC-1135	CfloILC-17839	Cflo	XP_011260947.1
HILC-1135	HsalILC-25692	Hsal	XP_011152722.1
HILC-1135	PcanILC-11771	Pcan	XP_014611299.1
HILC-1135	PdomILC-06916	Pdom	XP_015177807.1
HILC-1135	NvitILC-05212	Nvit	XP_016837399.1
HILC-1136	Amh3ILC-00383	Amh3	NP_001139207.1
HILC-1136	BterILC-13994	Bter	XP_012174464.1
HILC-1136	CfloILC-12294	Cflo	XP_011256509.1
HILC-1136	HsalILC-10488	Hsal	XP_011139805.1
HILC-1136	PcanILC-12456	Pcan	XP_014612221.1
HILC-1136	PdomILC-10233	Pdom	XP_015182882.1
HILC-1136	NvitILC-04095	Nvit	NP_001165865.1
HILC-1137	Amh3ILC-15785	Amh3	XP_393370.4
HILC-1137	BterILC-10842	Bter	XP_012171935.1
HILC-1137	CfloILC-14633	Cflo	XP_011258392.1
HILC-1137	HsalILC-17874	Hsal	XP_011146122.1
HILC-1137	PcanILC-02025	Pcan	XP_014615950.1
HILC-1137	PdomILC-03730	Pdom	XP_015172785.1
HILC-1137	NvitILC-02957	Nvit	XP_008215711.1
HILC-1138	Amh3ILC-10887	Amh3	XP_026299545.1
HILC-1138	BterILC-04800	Bter	XP_012165447.1
HILC-1138	CfloILC-16948	Cflo	XP_011260209.1
HILC-1138	HsalILC-22776	Hsal	XP_011150558.1
HILC-1138	PcanILC-13066	Pcan	XP_014613010.1
HILC-1138	PdomILC-07929	Pdom	XP_015179402.1
HILC-1138	NvitILC-06752	Nvit	XP_016839892.1
HILC-1139	Amh3ILC-04838	Amh3	XP_006567240.1
HILC-1139	BterILC-03230	Bter	XP_012163229.1
HILC-1139	CfloILC-17041	Cflo	XP_011260281.1
HILC-1139	HsalILC-15987	Hsal	XP_011144666.1
HILC-1139	PcanILC-10770	Pcan	XP_014610037.1
HILC-1139	PdomILC-00681	Pdom	XP_015180616.1
HILC-1139	NvitILC-05450	Nvit	XP_001605577.1
HILC-1140	Amh3ILC-04897	Amh3	XP_001122506.2
HILC-1140	BterILC-13095	Bter	XP_003402476.1
HILC-1140	CfloILC-23436	Cflo	XP_011265149.1
HILC-1140	HsalILC-23914	Hsal	XP_011151474.1
HILC-1140	PcanILC-09399	Pcan	XP_014607926.1
HILC-1140	PdomILC-10882	Pdom	XP_015183701.1
HILC-1140	NvitILC-05484	Nvit	XP_001605890.1
HILC-1141	Amh3ILC-06553	Amh3	XP_394646.4
HILC-1141	BterILC-04315	Bter	XP_003396043.1
HILC-1141	CfloILC-02507	Cflo	XP_011266918.1
HILC-1141	HsalILC-04917	Hsal	XP_011135056.1
HILC-1141	PcanILC-06863	Pcan	XP_014604209.1
HILC-1141	PdomILC-01203	Pdom	XP_015184961.1
HILC-1141	NvitILC-21166	Nvit	XP_001602708.1
HILC-1142	Amh3ILC-00974	Amh3	XP_006570088.2
HILC-1142	BterILC-04741	Bter	XP_012165354.1
HILC-1142	CfloILC-23328	Cflo	XP_011265068.1
HILC-1142	HsalILC-19036	Hsal	XP_011147232.1
HILC-1142	PcanILC-07660	Pcan	XP_014605422.1
HILC-1142	PdomILC-11008	Pdom	XP_015184082.1
HILC-1142	NvitILC-04573	Nvit	XP_008208430.1
HILC-1143	Amh3ILC-14916	Amh3	XP_006563601.1
HILC-1143	BterILC-11043	Bter	XP_003401034.1
HILC-1143	CfloILC-18938	Cflo	XP_011261578.1
HILC-1143	HsalILC-13163	Hsal	XP_011142221.1
HILC-1143	PcanILC-07474	Pcan	XP_014605123.1
HILC-1143	PdomILC-10120	Pdom	XP_015182593.1
HILC-1143	NvitILC-12795	Nvit	XP_001605510.1
HILC-1144	Amh3ILC-00805	Amh3	XP_006568643.1
HILC-1144	BterILC-04625	Bter	XP_003396273.1
HILC-1144	CfloILC-04385	Cflo	XP_011269616.1
HILC-1144	HsalILC-14570	Hsal	XP_011143549.1
HILC-1144	PcanILC-13766	Pcan	XP_014613930.1
HILC-1144	PdomILC-06944	Pdom	XP_015177747.1
HILC-1144	NvitILC-01585	Nvit	XP_008210877.1
HILC-1145	Amh3ILC-12001	Amh3	XP_396873.2
HILC-1145	BterILC-08133	Bter	XP_003399144.1
HILC-1145	CfloILC-12375	Cflo	XP_011256652.1
HILC-1145	HsalILC-09450	Hsal	XP_011138877.1
HILC-1145	PcanILC-02849	Pcan	XP_014597779.1
HILC-1145	PdomILC-09815	Pdom	XP_015182280.1
HILC-1145	NvitILC-02550	Nvit	XP_001606004.2
HILC-1146	Amh3ILC-07533	Amh3	XP_026297451.1
HILC-1146	BterILC-13683	Bter	XP_012174292.1
HILC-1146	CfloILC-13638	Cflo	XP_011257628.1
HILC-1146	HsalILC-14348	Hsal	XP_011143343.1
HILC-1146	PcanILC-01264	Pcan	XP_014612923.1
HILC-1146	PdomILC-04143	Pdom	XP_015173430.1
HILC-1146	NvitILC-12964	Nvit	XP_003425296.1
HILC-1147	Amh3ILC-07545	Amh3	XP_026297778.1
HILC-1147	BterILC-13673	Bter	XP_020723462.1
HILC-1147	CfloILC-13644	Cflo	XP_011257638.1
HILC-1147	HsalILC-14357	Hsal	XP_011143353.1
HILC-1147	PcanILC-01271	Pcan	XP_014613102.1
HILC-1147	PdomILC-04133	Pdom	XP_015173513.1
HILC-1147	NvitILC-12970	Nvit	XP_003425299.1
HILC-1148	Amh3ILC-06419	Amh3	XP_001120233.1
HILC-1148	BterILC-04354	Bter	XP_003396075.1
HILC-1148	CfloILC-12276	Cflo	XP_011256538.1
HILC-1148	HsalILC-08369	Hsal	XP_011137765.1
HILC-1148	PcanILC-03936	Pcan	XP_014599518.1
HILC-1148	PdomILC-12836	Pdom	XP_015186615.1
HILC-1148	NvitILC-09630	Nvit	XP_001600385.3
HILC-1149	Amh3ILC-08719	Amh3	XP_001122159.1
HILC-1149	BterILC-11972	Bter	XP_003401740.1
HILC-1149	CfloILC-08674	Cflo	XP_011253378.1
HILC-1149	HsalILC-22365	Hsal	XP_011150184.1
HILC-1149	PcanILC-00698	Pcan	XP_014603869.1
HILC-1149	PdomILC-02774	Pdom	XP_015171282.1
HILC-1149	NvitILC-00987	Nvit	XP_008215221.1
HILC-1150	Amh3ILC-12326	Amh3	XP_006560867.1
HILC-1150	BterILC-09214	Bter	XP_012170435.1
HILC-1150	CfloILC-15669	Cflo	XP_011259198.1
HILC-1150	HsalILC-07288	Hsal	XP_011136873.1
HILC-1150	PcanILC-11333	Pcan	XP_014610719.1
HILC-1150	PdomILC-11875	Pdom	XP_015185281.1
HILC-1150	NvitILC-01657	Nvit	XP_008210964.1
HILC-1151	Amh3ILC-07791	Amh3	XP_396208.4
HILC-1151	BterILC-05098	Bter	XP_003396687.1
HILC-1151	CfloILC-19030	Cflo	XP_011261665.1
HILC-1151	HsalILC-11185	Hsal	XP_011140458.1
HILC-1151	PcanILC-05486	Pcan	XP_014602058.1
HILC-1151	PdomILC-00365	Pdom	XP_015191332.1
HILC-1151	NvitILC-03068	Nvit	XP_001608028.2
HILC-1152	Amh3ILC-14798	Amh3	XP_026301184.1
HILC-1152	BterILC-11163	Bter	XP_003401125.1
HILC-1152	CfloILC-10397	Cflo	XP_011254740.1
HILC-1152	HsalILC-11551	Hsal	XP_011140852.1
HILC-1152	PcanILC-04280	Pcan	XP_014600128.1
HILC-1152	PdomILC-06579	Pdom	XP_015177261.1
HILC-1152	NvitILC-02736	Nvit	XP_001608023.1
HILC-1153	Amh3ILC-05479	Amh3	XP_392365.1
HILC-1153	BterILC-03945	Bter	XP_003395617.1
HILC-1153	CfloILC-13563	Cflo	XP_011257590.1
HILC-1153	HsalILC-09613	Hsal	XP_011139047.1
HILC-1153	PcanILC-09632	Pcan	XP_014608383.1
HILC-1153	PdomILC-05493	Pdom	XP_015175683.1
HILC-1153	NvitILC-09677	Nvit	XP_001601439.1
HILC-1154	Amh3ILC-03982	Amh3	XP_006569304.1
HILC-1154	BterILC-01987	Bter	XP_012175911.1
HILC-1154	CfloILC-02753	Cflo	XP_019885343.1
HILC-1154	HsalILC-04494	Hsal	XP_019695697.1
HILC-1154	PcanILC-01256	Pcan	XP_014613394.1
HILC-1154	PdomILC-04150	Pdom	XP_015173490.1
HILC-1154	NvitILC-04372	Nvit	XP_008212650.2
HILC-1155	Amh3ILC-09364	Amh3	XP_006561678.2
HILC-1155	BterILC-06522	Bter	XP_020720310.1
HILC-1155	CfloILC-22237	Cflo	XP_011264036.1
HILC-1155	HsalILC-12790	Hsal	XP_011141782.1
HILC-1155	PcanILC-02175	Pcan	XP_014616125.1
HILC-1155	PdomILC-00574	Pdom	XP_015177313.1
HILC-1155	NvitILC-17608	Nvit	XP_001600451.2
HILC-1156	Amh3ILC-03035	Amh3	XP_006568815.1
HILC-1156	BterILC-01168	Bter	XP_012173004.1
HILC-1156	CfloILC-00471	Cflo	XP_011269659.1
HILC-1156	HsalILC-06288	Hsal	XP_011136154.1
HILC-1156	PcanILC-10880	Pcan	XP_014610207.1
HILC-1156	PdomILC-13854	Pdom	XP_015188163.1
HILC-1156	NvitILC-05549	Nvit	XP_008204767.1
HILC-1157	Amh3ILC-05301	Amh3	XP_394536.1
HILC-1157	BterILC-03559	Bter	XP_003395699.1
HILC-1157	CfloILC-06620	Cflo	XP_011251737.1
HILC-1157	HsalILC-09493	Hsal	XP_011138917.1
HILC-1157	PcanILC-01894	Pcan	XP_014615757.1
HILC-1157	PdomILC-08341	Pdom	XP_015179967.1
HILC-1157	NvitILC-09221	Nvit	XP_008211668.1
HILC-1158	Amh3ILC-15508	Amh3	XP_624667.3
HILC-1158	BterILC-12695	Bter	XP_012173800.1
HILC-1158	CfloILC-04422	Cflo	XP_011269638.1
HILC-1158	HsalILC-16067	Hsal	XP_011144762.1
HILC-1158	PcanILC-09372	Pcan	XP_014608039.1
HILC-1158	PdomILC-10858	Pdom	XP_015183605.1
HILC-1158	NvitILC-00427	Nvit	XP_001607286.1
HILC-1159	Amh3ILC-10569	Amh3	XP_001121210.2
HILC-1159	BterILC-07051	Bter	XP_020720524.1
HILC-1159	CfloILC-22766	Cflo	XP_011264502.1
HILC-1159	HsalILC-19480	Hsal	XP_011147669.1
HILC-1159	PcanILC-00115	Pcan	XP_014616091.1
HILC-1159	PdomILC-07093	Pdom	XP_015178000.1
HILC-1159	NvitILC-10725	Nvit	XP_001607848.1
HILC-1160	Amh3ILC-11682	Amh3	XP_006566542.1
HILC-1160	BterILC-08672	Bter	XP_003399313.1
HILC-1160	CfloILC-12422	Cflo	XP_011256690.1
HILC-1160	HsalILC-17921	Hsal	XP_011146198.1
HILC-1160	PcanILC-03967	Pcan	XP_014599789.1
HILC-1160	PdomILC-04509	Pdom	XP_015174086.1
HILC-1160	NvitILC-23318	Nvit	XP_001606512.1
HILC-1161	Amh3ILC-10345	Amh3	XP_392905.2
HILC-1161	BterILC-07545	Bter	XP_003398181.1
HILC-1161	CfloILC-11167	Cflo	XP_011255374.1
HILC-1161	HsalILC-14494	Hsal	XP_019698096.1
HILC-1161	PcanILC-02973	Pcan	XP_014598076.1
HILC-1161	PdomILC-06872	Pdom	XP_015177791.1
HILC-1161	NvitILC-17597	Nvit	XP_016843558.1
HILC-1162	Amh3ILC-07334	Amh3	XP_006559886.1
HILC-1162	BterILC-05938	Bter	XP_003397230.1
HILC-1162	CfloILC-09567	Cflo	XP_011254108.1
HILC-1162	HsalILC-11162	Hsal	XP_011140415.1
HILC-1162	PcanILC-09314	Pcan	XP_014607860.1
HILC-1162	PdomILC-01763	Pdom	XP_015190606.1
HILC-1162	NvitILC-08765	Nvit	XP_008211218.1
HILC-1163	Amh3ILC-00620	Amh3	XP_623782.1
HILC-1163	BterILC-07779	Bter	XP_003398752.1
HILC-1163	CfloILC-24893	Cflo	XP_011266229.1
HILC-1163	HsalILC-13918	Hsal	XP_019697934.1
HILC-1163	PcanILC-10982	Pcan	XP_014610332.1
HILC-1163	PdomILC-12363	Pdom	XP_015185979.1
HILC-1163	NvitILC-22896	Nvit	XP_016844666.1
HILC-1164	Amh3ILC-10794	Amh3	NP_001314892.1
HILC-1164	BterILC-15461	Bter	XP_003403348.1
HILC-1164	CfloILC-21871	Cflo	XP_011263771.1
HILC-1164	HsalILC-06557	Hsal	XP_011136406.1
HILC-1164	PcanILC-10729	Pcan	XP_014609991.1
HILC-1164	PdomILC-07487	Pdom	XP_015178716.1
HILC-1164	NvitILC-10139	Nvit	XP_008206898.1
HILC-1165	Amh3ILC-05702	Amh3	XP_026296600.1
HILC-1165	BterILC-03545	Bter	XP_012164241.1
HILC-1165	CfloILC-09288	Cflo	XP_011253923.1
HILC-1165	HsalILC-22421	Hsal	XP_011150258.1
HILC-1165	PcanILC-01877	Pcan	XP_014615794.1
HILC-1165	PdomILC-08318	Pdom	XP_015179931.1
HILC-1165	NvitILC-11839	Nvit	XP_003424949.1
